Pos (rotation), Setpoint, Error (counts), Speed, Voltage, Current
2.50903, 1, -3, 118.75, 2.36461, 0.375
2.54931, 1, -9, 118.75, 2.31848, 0.625
2.58889, 1, 15, 119.167, 2.54839, 0.625
2.62917, 1, 8, 119.583, 2.4673, 0.625
2.66944, 1, 0, 120, 2.3978, 0.375
2.71042, 1, -4, 120, 2.36305, 0.375
2.75208, 1, -12, 120.417, 2.29355, 0.375
2.79236, 1, 10, 120.833, 2.47889, 0.375
2.83194, 1, 5, 121.667, 2.43255, 0.375
2.87222, 1, 2, 121.667, 2.40938, 0.375
2.91181, 1, -5, 121.667, 2.36305, 0.375
2.95278, 1, -9, 121.25, 2.35147, 0.375
2.99097, 1, -14, 120.417, 2.28196, 0.375
3.02986, 1, 10, 119.583, 2.47889, 0.375
3.06944, 1, 5, 118.75, 2.42229, 0.375
3.10833, 1, 1, 118.333, 2.38768, 0.375
3.14722, 1, -1, 117.917, 2.41075, 0.375
3.18611, 1, -6, 117.083, 2.36461, 0.375
3.22569, 1, 16, 117.083, 2.4915, 0.375
3.26528, 1, 13, 117.083, 2.4915, 0.375
3.30417, 1, 9, 117.083, 2.43382, 0.375
3.34444, 1, 3, 117.5, 2.41075, 0.375
3.38611, 1, -34, 117.917, 2.09932, 0.375
9.10833, 0, 0, 0, 0, 0.125
0, 0, 0, 0, 0, 0
0, 0, 4868, 0, 0, 0.25
0, 0, 4868, 0, 0, 0.25
0, 0, 4868, 0, 0, 0.25
0, 0, 4868, 0, 0, 0
0, 0, 4868, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 1, 0, 0.0475073, 0
0, 1, 3, 0, 0.118768, 0
0, 1, 4, 0, 0.166276, 0
0, 1, 8, 0, 0.26129, 0
0, 1, 13, 0, 0.45132, 0
0, 1, 24, 0, 0.617595, 0
0, 1, 35, 0, 0.807625, 0
0, 1, 41, 0, 1.05704, 0.25
0, 1, 54, 0, 1.14018, 0.25
0.00277778, 1, 66, 0, 1.40147, 0.375
0.00833333, 1, 73, 0.833333, 1.54839, 0.625
0.01875, 1, 90, 3.33333, 1.88856, 0.625
0.0326389, 1, 90, 8.33333, 2.00587, 0.75
0.0513889, 1, 89, 15.4167, 2.06452, 0.75
0.0729167, 1, 83, 24.5833, 2.11144, 0.75
0.0986111, 1, 76, 35.4167, 2.17009, 0.75
0.126389, 1, 86, 47.0833, 2.42097, 0.75
0.157639, 1, 76, 58.3333, 2.43255, 0.75
0.190972, 1, 70, 68.75, 2.43255, 0.75
0.227083, 1, 59, 78.3333, 2.47889, 0.75
0.263889, 1, 47, 86.6667, 2.44413, 0.625
0.302083, 1, 35, 94.5833, 2.43255, 0.625
0.342361, 1, 50, 101.25, 2.66422, 0.75
0.382639, 1, 39, 107.083, 2.62947, 0.75
0.424306, 1, 27, 112.083, 2.57155, 0.625
0.467361, 1, 20, 116.25, 2.52522, 0.625
0.510417, 1, 9, 119.583, 2.45572, 0.625
0.553472, 1, 27, 122.917, 2.59472, 0.625
0.595833, 1, 17, 125, 2.5368, 0.625
0.638889, 1, 12, 126.667, 2.50205, 0.625
0.682639, 1, 0, 127.917, 2.3978, 0.625
0.725, 1, -11, 128.333, 2.27038, 0.625
0.767361, 1, -19, 128.333, 2.23563, 0.625
0.807639, 1, 4, 128.333, 2.43255, 0.625
0.846528, 1, 0, 127.083, 2.38768, 0.375
0.885417, 1, -2, 125.417, 2.35308, 0.375
0.924306, 1, -5, 123.333, 2.35308, 0.375
0.9625, 1, -10, 120.833, 2.30694, 0.375
1.00208, 1, 14, 118.75, 2.50303, 0.375
1.04028, 1, 10, 117.083, 2.46843, 0.625
1.07917, 1, 6, 116.25, 2.43382, 0.625
1.11875, 1, 3, 116.25, 2.41075, 0.625
1.15833, 1, -2, 116.25, 2.37615, 0.625
1.19792, 1, -7, 116.667, 2.33001, 0.375
1.2375, 1, 16, 117.083, 2.5261, 0.375
1.31806, 1, 9, 118.333, 2.45689, 0.375
1.31806, 1, 0, 118.333, 2.3978, 0.375
1.35972, 1, -4, 119.167, 2.36305, 0.375
1.40139, 1, -12, 120, 2.2588, 0.375
1.44167, 1, 10, 121.25, 2.47889, 0.375
1.48125, 1, 4, 121.667, 2.43255, 0.375
1.52222, 1, -3, 122.083, 2.37463, 0.375
1.5625, 1, -7, 122.083, 2.33001, 0.375
1.60347, 1, -13, 121.667, 2.28387, 0.375
1.64306, 1, -19, 121.667, 2.2262, 0.375
1.68333, 1, 5, 121.25, 2.42229, 0.375
1.72222, 1, 3, 120.833, 2.38768, 0.375
1.76042, 1, -1, 120, 2.38768, 0.375
1.79931, 1, -5, 119.167, 2.34311, 0.375
1.83819, 1, -10, 117.917, 2.29717, 0.375
1.87639, 1, 15, 117.083, 2.50391, 0.375
1.91528, 1, 13, 116.25, 2.50391, 0.625
1.95347, 1, 10, 115.833, 2.45797, 0.625
1.99375, 1, 4, 115.833, 2.41202, 0.625
2.03333, 1, -3, 116.25, 2.35459, 0.625
2.07361, 1, -8, 116.667, 2.30865, 0.625
2.1125, 1, 16, 117.5, 2.5154, 0.375
2.15208, 1, 9, 118.333, 2.44648, 0.625
2.19236, 1, 4, 118.75, 2.435, 0.625
2.23264, 1, 0, 118.75, 2.40054, 0.625
2.27222, 1, -5, 119.167, 2.34311, 0.375
2.3125, 1, 18, 119.167, 2.52688, 0.375
2.35208, 1, 11, 119.583, 2.46945, 0.625
2.39236, 1, 4, 119.583, 2.37757, 0.625
2.43264, 1, 2, 119.583, 2.38905, 0.625
2.47222, 1, -4, 119.583, 2.36608, 0.375
2.5125, 1, -11, 120, 2.30865, 0.375
2.55278, 1, 11, 120, 2.435, 0.625
2.59236, 1, 6, 120, 2.42351, 0.625
2.63333, 1, -2, 120, 2.36608, 0.375
2.67431, 1, -6, 120, 2.29717, 0.375
2.71458, 1, -12, 120.417, 2.27419, 0.375
2.75417, 1, 12, 120.833, 2.45982, 0.375
2.79306, 1, 7, 120.833, 2.41427, 0.375
2.83264, 1, 4, 120.417, 2.35733, 0.375
2.87222, 1, -1, 120, 2.38011, 0.375
2.91181, 1, -6, 119.167, 2.289, 0.375
2.95069, 1, -9, 118.333, 2.31178, 0.375
2.98889, 1, 16, 117.917, 2.50469, 0.375
3.02778, 1, 11, 117.5, 2.45894, 0.625
3.06667, 1, 9, 117.083, 2.45894, 0.625
3.10694, 1, 2, 116.667, 2.37889, 0.625
3.14722, 1, -5, 116.667, 2.33314, 0.625
3.1875, 1, 17, 117.5, 2.50469, 0.625
3.22778, 1, 11, 118.333, 2.48182, 0.625
3.26806, 1, 8, 119.167, 2.40176, 0.625
3.30833, 1, 1, 120, 2.36745, 0.625
3.34931, 1, -6, 120.417, 2.3217, 0.625
9.12222, 0, 1, 0, -0.237537, 0
9.12222, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 1, 0, 0.0475073, 0
0, 1, 3, 0, 0.118768, 0
0, 1, 6, 0, 0.201906, 0
0, 1, 8, 0, 0.26129, 0.125
0, 1, 13, 0, 0.368182, 0.25
0, 1, 20, 0, 0.534457, 0
0, 1, 35, 0, 0.807625, 0.25
0, 1, 48, 0, 1.05704, 0.25
0, 1, 54, 0, 1.2827, 0.25
0.00277778, 1, 65, 0, 1.49648, 0.375
0.00972222, 1, 72, 1.25, 1.56774, 0.375
0.0201389, 1, 89, 4.16667, 1.86466, 0.625
0.0347222, 1, 89, 9.16667, 1.96711, 0.75
0.0541667, 1, 84, 16.25, 2.06134, 0.75
0.0770833, 1, 81, 25.8333, 2.13201, 0.75
0.104861, 1, 70, 37.5, 2.12023, 0.75
0.134028, 1, 59, 49.5833, 2.15557, 0.625
0.165278, 1, 70, 61.25, 2.41471, 0.625
0.197917, 1, 61, 71.6667, 2.47507, 0.625
0.233333, 1, 55, 81.25, 2.45161, 0.625
0.271528, 1, 40, 89.1667, 2.41642, 0.625
0.311806, 1, 26, 96.25, 2.34604, 0.625
0.352778, 1, 41, 102.5, 2.61584, 0.625
0.393056, 1, 29, 108.75, 2.56891, 0.625
0.436111, 1, 14, 114.167, 2.47644, 0.625
0.480556, 1, 7, 118.75, 2.39467, 0.375
0.524306, 1, -5, 122.917, 2.37131, 0.375
0.567361, 1, -16, 125.833, 2.27786, 0.375
0.610417, 1, 3, 127.917, 2.4414, 0.375
0.652083, 1, -6, 129.167, 2.37131, 0.375
0.69375, 1, -10, 129.167, 2.33627, 0.375
0.734722, 1, -17, 128.333, 2.27786, 0.375
0.775, 1, -24, 127.083, 2.20777, 0.375
0.814583, 1, 0, 125.417, 2.41804, 0.375
0.853472, 1, -3, 123.333, 2.39467, 0.375
0.891667, 1, -8, 121.667, 2.34795, 0.375
0.93125, 1, -10, 120, 2.2545, 0.375
0.971528, 1, -17, 118.75, 2.27786, 0.375
1.01042, 1, -22, 117.917, 2.23113, 0.375
1.04861, 1, 4, 117.5, 2.45308, 0.375
1.08819, 1, -3, 117.5, 2.35963, 0.375
1.12847, 1, -6, 117.5, 2.34795, 0.375
1.16944, 1, -13, 117.917, 2.32258, 0.375
1.20903, 1, -18, 118.333, 2.27566, 0.375
1.24931, 1, 3, 118.75, 2.41642, 0.375
1.29028, 1, -5, 119.583, 2.39296, 0.375
1.33125, 1, -13, 120.417, 2.32258, 0.375
1.4125, 1, -19, 121.667, 2.26393, 0.375
1.4125, 1, -23, 121.667, 2.21945, 0.375
1.45347, 1, -30, 121.667, 2.16105, 0.375
1.53333, 1, -7, 121.667, 2.33627, 0.375
1.53333, 1, -12, 121.667, 2.3129, 0.375
1.57292, 1, -19, 121.25, 2.2545, 0.375
1.61319, 1, -21, 120.833, 2.24282, 0.375
1.65208, 1, -25, 120.417, 2.20777, 0.375
1.68958, 1, 2, 118.333, 2.45308, 0.375
1.72708, 1, -1, 118.333, 2.41804, 0.375
1.76528, 1, -7, 117.083, 2.35963, 0.375
1.80556, 1, -9, 115.833, 2.34795, 0.375
1.84514, 1, -16, 115, 2.27786, 0.375
1.88472, 1, -19, 115.417, 2.2545, 0.375
1.92292, 1, 6, 115.833, 2.46476, 0.375
1.9625, 1, 1, 116.667, 2.4414, 0.375
2.00208, 1, -2, 117.5, 2.38299, 0.375
2.04097, 1, -7, 117.5, 2.35963, 0.375
2.07986, 1, -11, 117.5, 2.34795, 0.375
2.11944, 1, 11, 117.083, 2.51149, 0.375
2.15903, 1, 5, 117.5, 2.45308, 0.375
2.19931, 1, 2, 117.917, 2.41804, 0.375
2.23889, 1, -4, 118.333, 2.38299, 0.375
2.27986, 1, -10, 118.333, 2.33627, 0.375
2.31944, 1, -16, 119.167, 2.27786, 0.375
2.35903, 1, 8, 119.583, 2.48812, 0.375
2.39792, 1, 2, 119.583, 2.42972, 0.375
2.43819, 1, -1, 119.583, 2.41804, 0.375
2.47917, 1, -9, 119.167, 2.34795, 0.375
2.52014, 1, -16, 119.583, 2.27786, 0.375
2.55972, 1, 7, 119.583, 2.47644, 0.375
2.59861, 1, 3, 120, 2.43118, 0.375
2.63889, 1, 0, 120.417, 2.41955, 0.375
2.67778, 1, -4, 120, 2.39629, 0.375
2.71736, 1, -9, 119.583, 2.36139, 0.375
2.75625, 1, -14, 118.75, 2.29159, 0.375
2.79514, 1, 9, 117.917, 2.47771, 0.375
2.83542, 1, 3, 117.917, 2.4414, 0.375
2.87431, 1, 1, 117.917, 2.41804, 0.375
2.91319, 1, -3, 117.917, 2.39467, 0.375
2.95278, 1, -9, 117.5, 2.3129, 0.375
2.99306, 1, 15, 117.917, 2.54653, 0.375
3.03264, 1, 10, 117.917, 2.4998, 0.375
3.07222, 1, 7, 117.917, 2.47644, 0.625
3.11181, 1, 0, 118.333, 2.41804, 0.625
3.15278, 1, -7, 118.75, 2.35963, 0.375
3.19236, 1, -13, 119.167, 2.3129, 0.375
3.23194, 1, 12, 119.583, 2.54653, 0.625
3.27153, 1, 6, 119.583, 2.46476, 0.625
3.31181, 1, -2, 119.583, 2.40635, 0.625
3.35278, 1, -5, 119.583, 2.38299, 0.625
3.39306, 1, -40, 119.583, 2.0676, 0.625
9.15764, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 0, 1, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 0, 0, -0.0237537, 0
0, 1, 0, 0, -0.0356305, 0
0, 1, -2, 0, -0.0831378, 0
0, 1, -6, 0, -0.201906, 0
0, 1, -10, 0, -0.308798, 0
0, 1, -16, 0, -0.45132, 0
0, 1, -20, 0, -0.534457, 0
0, 1, -29, 0, -0.700733, 0
0, 1, -41, 0, -0.926393, 0
0, 1, -63, 0, -1.30645, 0
-0.00416667, 1, -69, 0, -1.46085, 0
-0.0138889, 1, -70, -1.66667, -1.59677, 0.25
-0.0284722, 1, -68, -5.83333, -1.6086, 0.25
-0.0479167, 1, -63, -12.9167, -1.72688, 0.375
-0.0694444, 1, -73, -22.5, -1.99892, 0.375
-0.0916667, 1, -68, -34.1667, -2.05806, 0.375
-0.117361, 1, -60, -45.8333, -2.10538, 0.375
-0.145833, 1, -55, -56.25, -2.11144, 0.375
-0.177083, 1, -45, -65, -2.14663, 0.375
-0.211111, 1, -33, -72.9167, -2.1349, 0.375
-0.245833, 1, -47, -80.4167, -2.43988, 0.375
-0.283333, 1, -35, -87.9167, -2.38123, 0.375
-0.321528, 1, -30, -95, -2.40469, 0.375
-0.3625, 1, -17, -101.667, -2.35963, 0.375
-0.404167, 1, -5, -107.5, -2.32458, 0.375
-0.445139, 1, -21, -112.5, -2.4998, 0.25
-0.486806, 1, -10, -117.083, -2.47644, 0.25
-0.53125, 1, 2, -120.417, -2.39467, 0.25
-0.574306, 1, 7, -123.333, -2.35963, 0.25
-0.616667, 1, 17, -125.417, -2.27786, 0.25
-0.658333, 1, 25, -126.667, -2.20777, 0.25
-0.699306, 1, 4, -127.083, -2.38299, 0.25
-0.739583, 1, 10, -127.083, -2.33627, 0.25
-0.779861, 1, 14, -125.833, -2.30122, 0.25
-0.819444, 1, 18, -124.167, -2.26618, 0.25
-0.859722, 1, 24, -122.5, -2.23113, 0.25
-0.898611, 1, 1, -121.25, -2.41804, 0.25
-0.9375, 1, 5, -120, -2.38299, 0.25
-0.977083, 1, 11, -119.167, -2.32458, 0.25
-1.01736, 1, 18, -118.75, -2.26618, 0.25
-1.05833, 1, 23, -118.333, -2.21945, 0.25
-1.09861, 1, 28, -118.75, -2.18182, 0.25
-1.1375, 1, 4, -119.167, -2.39296, 0.25
-1.17708, 1, 10, -119.583, -2.34604, 0.25
-1.21667, 1, 15, -119.583, -2.29912, 0.25
-1.25625, 1, 17, -119.583, -2.28739, 0.25
-1.29583, 1, 22, -119.167, -2.26393, 0.25
-1.33403, 1, -3, -118.333, -2.4414, 0.25
-1.37361, 1, 5, -117.917, -2.38299, 0.25
-1.41389, 1, 10, -117.917, -2.33627, 0.25
-1.45417, 1, 14, -117.917, -2.30122, 0.25
-1.49444, 1, 19, -118.333, -2.2545, 0.25
-1.53542, 1, 27, -118.75, -2.18441, 0.25
-1.57569, 1, 5, -119.583, -2.37302, 0.25
-1.61528, 1, 12, -120.417, -2.30323, 0.25
-1.65625, 1, 18, -120.833, -2.2567, 0.25
-1.69653, 1, 22, -120.833, -2.2218, 0.25
-1.73681, 1, 27, -121.25, -2.17527, 0.25
-1.77569, 1, 3, -120.833, -2.40792, 0.25
-1.81458, 1, 8, -120.417, -2.33812, 0.25
-1.85486, 1, 14, -119.583, -2.31486, 0.25
-1.89444, 1, 17, -119.167, -2.26833, 0.25
-1.93403, 1, 22, -118.75, -2.24506, 0.25
-1.97361, 1, 28, -118.333, -2.16364, 0.25
-2.0125, 1, 3, -118.333, -2.38465, 0.25
-2.05139, 1, 8, -118.333, -2.34795, 0.25
-2.09097, 1, 11, -117.917, -2.30122, 0.25
-2.13056, 1, 17, -117.917, -2.27786, 0.25
-2.17083, 1, 22, -117.917, -2.19609, 0.25
-2.20903, 1, -4, -117.917, -2.45308, 0.25
-2.24722, 1, 0, -117.917, -2.4414, 0.25
-2.28681, 1, 6, -117.5, -2.39467, 0.25
-2.32639, 1, 9, -117.5, -2.34795, 0.25
-2.36806, 1, 18, -117.5, -2.23113, 0.25
-2.40972, 1, 24, -117.917, -2.23113, 0.25
-2.44861, 1, 2, -118.75, -2.40635, 0.25
-2.48889, 1, 10, -120, -2.33627, 0.25
-2.53056, 1, 14, -120.833, -2.2567, 0.25
-2.57153, 1, 21, -121.667, -2.23343, 0.25
-2.6125, 1, 27, -121.667, -2.19853, 0.25
-2.65139, 1, 4, -121.667, -2.37302, 0.25
-2.69097, 1, 10, -121.667, -2.32649, 0.25
-2.73125, 1, 16, -121.25, -2.26833, 0.25
-2.77153, 1, 20, -120.833, -2.24282, 0.25
-2.81181, 1, 26, -120, -2.19609, 0.25
-2.85069, 1, 30, -119.583, -2.16105, 0.25
-2.88958, 1, 5, -119.583, -2.38299, 0.25
-2.92847, 1, 10, -119.167, -2.33627, 0.25
-2.96806, 1, 16, -118.333, -2.27786, 0.25
-3.00764, 1, 19, -117.917, -2.2545, 0.25
-3.04722, 1, 24, -117.5, -2.20777, 0.25
-3.08611, 1, -1, -117.5, -2.41804, 0.25
-3.12431, 1, 2, -117.5, -2.42972, 0.25
-3.16319, 1, 8, -117.5, -2.34795, 0.25
-3.20347, 1, 11, -117.5, -2.3129, 0.25
-3.24236, 1, 15, -117.083, -2.28954, 0.25
-3.28056, 1, 18, -117.083, -2.26618, 0.25
-3.31875, 1, -7, -116.667, -2.47644, 0.25
-3.35833, 1, 0, -116.25, -2.41804, 0.25
-3.39931, 1, 8, -116.667, -2.34795, 0.25
-3.44028, 1, 12, -117.083, -2.3129, 0.25
-3.48056, 1, 18, -117.917, -2.2218, 0.25
-3.52083, 1, -3, -119.167, -2.43118, 0.25
-3.56181, 1, 3, -120.417, -2.38465, 0.25
-3.60208, 1, 11, -121.25, -2.31486, 0.25
-3.64306, 1, 18, -121.667, -2.2567, 0.25
-3.68403, 1, 21, -121.667, -2.23343, 0.25
-3.72361, 1, 27, -121.667, -2.17527, 0.25
-3.76319, 1, 3, -121.25, -2.38465, 0.25
-3.80208, 1, 7, -120.833, -2.34976, 0.25
-3.84167, 1, 11, -120, -2.31486, 0.25
-3.88194, 1, 17, -119.583, -2.26833, 0.25
-3.92153, 1, 22, -118.75, -2.2218, 0.25
-3.96042, 1, -3, -118.75, -2.46476, 0.25
-3.99931, 1, 3, -118.333, -2.39467, 0.25
-4.03958, 1, 6, -118.333, -2.35963, 0.25
-4.08056, 1, 14, -118.333, -2.30122, 0.25
-4.12083, 1, 20, -118.75, -2.24282, 0.25
-4.16042, 1, 24, -119.167, -2.20777, 0.25
-4.19861, 1, 0, -119.167, -2.41804, 0.25
-4.23819, 1, 5, -119.167, -2.38299, 0.25
-4.27708, 1, 10, -119.167, -2.33627, 0.25
-4.31597, 1, 12, -118.333, -2.3129, 0.25
-4.35625, 1, 19, -117.917, -2.21945, 0.25
-4.39722, 1, -3, -117.5, -2.4414, 0.25
-4.43681, 1, 2, -117.917, -2.41955, 0.25
-4.47639, 1, 8, -118.75, -2.33812, 0.25
-4.51736, 1, 13, -119.167, -2.30323, 0.25
-4.55903, 1, 21, -120, -2.23343, 0.25
-4.59931, 1, 28, -120.417, -2.16364, 0.25
-4.63889, 1, 4, -121.25, -2.37302, 0.25
-4.67917, 1, 12, -121.25, -2.30323, 0.25
-4.72014, 1, 15, -121.25, -2.27996, 0.25
-4.75972, 1, 21, -121.25, -2.23343, 0.25
-4.79861, 1, 25, -120.833, -2.2218, 0.25
-4.83819, 1, 1, -120, -2.40792, 0.25
-4.87639, 1, 5, -119.167, -2.37302, 0.25
-4.91597, 1, 10, -118.333, -2.34976, 0.25
-4.95556, 1, 13, -117.917, -2.30323, 0.25
-4.99444, 1, 21, -117.5, -2.23343, 0.25
-5.03472, 1, 23, -117.5, -2.21017, 0.25
-5.07292, 1, -1, -117.5, -2.40792, 0.25
-5.1125, 1, 4, -117.5, -2.37302, 0.25
-5.15208, 1, 7, -117.5, -2.32649, 0.25
-5.19167, 1, 13, -117.917, -2.30323, 0.25
-5.23125, 1, 18, -117.917, -2.2218, 0.25
-5.27083, 1, -6, -117.917, -2.45445, 0.25
-5.30903, 1, -2, -118.333, -2.41955, 0.25
-5.34931, 1, 6, -118.333, -2.36139, 0.25
-5.39167, 1, 11, -118.333, -2.31486, 0.25
-5.43264, 1, 18, -118.75, -2.2567, 0.25
-5.47083, 1, 23, -119.583, -2.21017, 0.25
-5.5125, 1, 2, -120.417, -2.39629, 0.25
-5.55278, 1, 9, -120.833, -2.33812, 0.25
-5.59375, 1, 13, -121.25, -2.30323, 0.25
-5.63472, 1, 21, -121.667, -2.19853, 0.25
-5.675, 1, 26, -121.667, -2.1869, 0.25
-5.71458, 1, 3, -121.667, -2.38465, 0.25
-5.75417, 1, 8, -121.25, -2.33812, 0.25
-5.79375, 1, 11, -120.833, -2.29159, 0.25
-5.83333, 1, 16, -120, -2.29159, 0.25
-5.87292, 1, 22, -119.167, -2.2218, 0.25
-5.9125, 1, 27, -118.75, -2.17527, 0.25
-5.95139, 1, 2, -118.75, -2.39629, 0.25
-5.99097, 1, 9, -118.333, -2.33812, 0.25
-6.03125, 1, 13, -118.333, -2.30323, 0.25
-6.07153, 1, 18, -118.333, -2.27996, 0.25
-6.11111, 1, 24, -118.75, -2.20777, 0.25
-6.14931, 1, -1, -118.75, -2.41804, 0.25
-6.18819, 1, 3, -118.75, -2.41804, 0.25
-6.22708, 1, 8, -118.333, -2.34795, 0.25
-6.26736, 1, 12, -117.917, -2.3129, 0.25
-6.30625, 1, 15, -117.5, -2.28954, 0.25
-6.34583, 1, 21, -117.083, -2.23343, 0.25
-6.38611, 1, -1, -117.5, -2.40792, 0.25
-6.42639, 1, 4, -117.917, -2.39629, 0.25
-6.46528, 1, 11, -118.333, -2.31486, 0.25
-6.50625, 1, 14, -118.75, -2.31486, 0.25
-6.54722, 1, 23, -119.167, -2.21017, 0.25
-6.58819, 1, 1, -120, -2.40792, 0.25
-6.62778, 1, 6, -120.833, -2.36139, 0.25
-6.66806, 1, 14, -121.25, -2.29159, 0.25
-6.70972, 1, 19, -121.25, -2.24506, 0.25
-6.75, 1, 25, -121.667, -2.19853, 0.25
-6.79028, 1, 30, -121.667, -2.152, 0.25
-6.82847, 1, 5, -121.25, -2.37302, 0.25
-6.86736, 1, 10, -120.417, -2.32649, 0.25
-6.90694, 1, 15, -119.583, -2.27996, 0.25
-6.94653, 1, 18, -118.75, -2.2567, 0.25
-6.98542, 1, 21, -117.917, -2.23343, 0.25
-7.02431, 1, -1, -117.5, -2.40792, 0.25
-7.06389, 1, 3, -117.5, -2.40792, 0.25
-7.10347, 1, 10, -117.5, -2.32649, 0.25
-7.14375, 1, 12, -117.917, -2.30323, 0.25
-7.18333, 1, 18, -117.917, -2.2567, 0.25
-7.22222, 1, 23, -118.333, -2.23343, 0.25
-7.26181, 1, 0, -118.75, -2.40792, 0.25
-7.30139, 1, 4, -118.75, -2.37302, 0.25
-7.34167, 1, 9, -118.75, -2.33812, 0.25
-7.38333, 1, 17, -118.75, -2.26833, 0.25
-7.42431, 1, 25, -119.167, -2.19853, 0.25
-7.46389, 1, 0, -120, -2.40792, 0.25
-7.50347, 1, 8, -120.833, -2.33812, 0.25
-7.54444, 1, 16, -121.25, -2.26833, 0.25
-7.58542, 1, 19, -121.25, -2.24506, 0.25
-7.62569, 1, 26, -121.25, -2.1869, 0.25
-7.66597, 1, 31, -120.833, -2.14037, 0.25
-7.70486, 1, 7, -120.833, -2.34976, 0.25
-7.74514, 1, 14, -120.833, -2.29159, 0.25
-7.78472, 1, 17, -120.417, -2.26833, 0.25
-7.82361, 1, 20, -119.583, -2.2567, 0.25
-7.86319, 1, 25, -119.167, -2.19853, 0.25
-7.90139, 1, 0, -118.333, -2.40792, 0.25
-7.94028, 1, 5, -117.5, -2.37302, 0.25
-7.97917, 1, 8, -117.083, -2.36139, 0.25
-8.01806, 1, 12, -116.667, -2.30323, 0.25
-8.05764, 1, 17, -116.667, -2.26833, 0.25
-8.09722, 1, 22, -116.667, -2.24506, 0.25
-8.13681, 1, -2, -117.083, -2.41955, 0.25
-8.17639, 1, 2, -117.5, -2.37302, 0.25
-8.21597, 1, 7, -117.917, -2.34976, 0.25
-8.25625, 1, 14, -118.333, -2.29159, 0.25
-8.29583, 1, 19, -118.75, -2.24506, 0.25
-8.33472, 1, -5, -118.75, -2.44282, 0.25
-8.375, 1, 3, -118.75, -2.38465, 0.25
-8.41667, 1, 7, -119.167, -2.32649, 0.25
-8.45625, 1, 12, -119.583, -2.30323, 0.25
-8.49653, 1, 18, -120, -2.2567, 0.25
-8.53681, 1, 25, -120, -2.21017, 0.25
-8.57708, 1, 3, -120.417, -2.34976, 0.25
-8.61597, 1, 11, -120.417, -2.21017, 0.25
-8.65556, 1, 17, -120, -2.14037, 0.25
-8.69375, 1, 21, -119.583, -2.04731, 0.25
-8.73056, 1, 26, -118.333, -1.95078, 0.25
-8.76528, 1, 6, -116.667, -1.99751, 0
-8.79931, 1, 12, -114.583, -1.83397, 0.25
-8.83056, 1, 14, -111.25, -1.69379, 0.25
-8.86042, 1, 17, -107.5, -1.6237, 0
-8.8875, 1, 19, -102.5, -1.46017, 0
-8.9125, 1, 20, -97.0833, -1.33724, 0
-8.93472, 1, 3, -91.25, -1.32551, 0.25
-8.95486, 1, 4, -84.5833, -1.20821, 0.25
-8.97222, 1, 2, -77.9167, -1.05572, 0
-8.9875, 1, 0, -70.8333, -1.04399, 0
-9.00069, 1, -3, -64.1667, -0.938416, 0
-9.0125, 1, -15, -57.0833, -0.883431, 0
-9.02222, 1, -16, -50.4167, -0.76564, 0.25
-9.03056, 1, -17, -43.75, -0.659629, 0
-9.03611, 1, -19, -37.9167, -0.624291, 0
-9.04028, 1, -24, -32.0833, -0.565396, 0
-9.04167, 1, -29, -26.6667, -0.51828, 0
-9.04236, 1, -34, -20.8333, -0.447605, 0
-9.04306, 1, -36, -15.4167, -0.424047, 0
-9.04306, 1, -39, -10.4167, -0.400489, 0
-9.04306, 1, -40, -6.25, -0.38871, 0
-9.04306, 1, -41, -3.33333, -0.365152, 0
-9.04306, 1, -41, -1.66667, -0.353372, 0.25
-9.04306, 1, -41, -0.416667, -0.353372, 0
-8.33681, 0, 0, 0, -0.558211, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 0, 0, -0.0237537, 0
0, 1, -1, 0, -0.0475073, 0
0, 1, -2, 0, -0.118768, 0
0, 1, -4, 0, -0.166276, 0
0, 1, -8, 0, -0.26129, 0
0, 1, -13, 0, -0.368182, 0
0, 1, -24, 0, -0.617595, 0
0, 1, -35, 0, -0.807625, 0
0, 1, -41, 0, -0.926393, 0
0, 1, -55, 0, -1.17581, 0
-0.00208333, 1, -68, 0, -1.42522, 0
-0.00972222, 1, -85, -0.833333, -1.73402, 0
-0.0236111, 1, -87, -4.16667, -1.88842, 0.25
-0.0409722, 1, -85, -10, -1.90821, 0.25
-0.0625, 1, -80, -19.1667, -2.00244, 0.25
-0.0861111, 1, -73, -30.4167, -2.026, 0.25
-0.111806, 1, -67, -42.5, -2.09668, 0.25
-0.138194, 1, -80, -54.1667, -2.39115, 0.25
