Pos (rotation), Setpoint, Error (counts), Speed, Voltage, Current
0.934722, 1, 51, 120, 2.84995, 1.5
0.971528, 1, 79, 117.5, 3.0826, 1.75
1.00972, 1, 76, 115, 3.07097, 2
1.04792, 1, 74, 113.75, 3.0477, 2
1.08542, 1, 71, 112.917, 3.02444, 1.75
1.125, 1, 65, 112.5, 2.96628, 1.75
1.16667, 1, 85, 113.75, 3.13744, 2
1.20764, 1, 81, 115.417, 3.07977, 1.75
1.24931, 1, 73, 117.5, 3.01056, 1.625
1.29028, 1, 66, 119.583, 2.91828, 1.5
1.33125, 1, 58, 121.25, 2.88368, 1.5
1.37292, 1, 49, 122.5, 2.80293, 1.5
1.41319, 1, 74, 123.333, 3.01173, 1.5
1.45347, 1, 68, 123.333, 2.98856, 1.375
1.49444, 1, 61, 122.917, 2.91906, 1.5
1.53611, 1, 52, 122.5, 2.84956, 1.375
1.57778, 1, 44, 122.5, 2.78006, 1.25
1.61875, 1, 65, 122.5, 2.95381, 1.25
1.65903, 1, 61, 122.917, 2.93138, 1.25
1.69931, 1, 55, 122.917, 2.88485, 1.25
1.73819, 1, 51, 122.5, 2.87322, 1.25
1.77569, 1, 48, 121.667, 2.84995, 1.25
1.81389, 1, 44, 120, 2.79179, 1.375
1.85278, 1, 72, 118.333, 3.05934, 1.5
1.89028, 1, 69, 116.667, 2.98856, 1.625
1.96458, 1, 65, 114.167, 2.95381, 1.625
2.00278, 1, 62, 113.75, 2.93065, 1.75
2.04028, 1, 88, 112.917, 3.16232, 2
2.07778, 1, 87, 112.917, 3.15073, 2
2.11667, 1, 84, 112.5, 3.11437, 1.75
2.15833, 1, 76, 113.333, 3.04516, 2
2.20069, 1, 66, 114.583, 2.95288, 1.75
2.24236, 1, 58, 117.083, 2.88368, 1.625
2.28264, 1, 83, 119.583, 3.10283, 1.5
2.32431, 1, 75, 121.667, 2.99902, 1.5
2.36597, 1, 67, 122.917, 2.96442, 1.5
2.40764, 1, 58, 123.75, 2.84907, 1.5
2.44722, 1, 52, 123.75, 2.83754, 1.375
2.48681, 1, 75, 123.333, 3.03363, 1.5
2.52778, 1, 72, 122.917, 3.01056, 1.5
2.56875, 1, 64, 122.083, 2.94135, 1.375
2.60972, 1, 56, 121.667, 2.88431, 1.25
2.65069, 1, 49, 121.667, 2.81481, 1.25
2.69167, 1, 42, 121.667, 2.78006, 1.25
2.73125, 1, 67, 122.083, 2.97698, 1.25
2.77083, 1, 61, 122.083, 2.88431, 1.25
2.81042, 1, 56, 121.667, 2.88431, 1.375
2.85, 1, 51, 120.833, 2.86114, 1.375
2.88819, 1, 47, 120, 2.80323, 1.5
2.92569, 1, 46, 118.75, 3.0349, 1.5
2.9625, 1, 74, 117.5, 3.02331, 1.5
3.00069, 1, 71, 115.833, 3.01173, 1.75
3.03889, 1, 69, 114.583, 3.01173, 1.75
3.07639, 1, 66, 113.75, 2.96334, 1.75
3.11458, 1, 62, 112.917, 2.90591, 1.75
3.15486, 1, 87, 113.333, 3.12414, 2
3.19583, 1, 81, 114.167, 3.06672, 2
3.23611, 1, 74, 115.833, 3.00929, 1.75
3.27569, 1, 68, 117.5, 2.98631, 1.625
3.31597, 1, 62, 118.75, 2.90591, 1.625
3.35556, 1, 27, 119.583, 2.57283, 1.625
-1.91944, 0, 0, 0, -0.0954057, 0.125
0, 0, 0, 0, 0, 0.125
0, 0, 0, 0, 0, 0.125
0, 0, 0, 0, 0, 0.125
0, 0, 0, 0, 0, 0.125
0, 0, 0, 0, 0, 0.125
0, 0, 0, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0.0238514, 0.125
0, 1, 2, 0, 0.08348, 0.125
0, 1, 4, 0, 0.16696, 0.25
0, 1, 8, 0, 0.262366, 0.25
0, 1, 13, 0, 0.369697, 0.25
0, 1, 20, 0, 0.536657, 0.25
0, 1, 29, 0, 0.703617, 0.25
0, 1, 41, 0, 0.930205, 0.5
0, 1, 54, 0, 1.16872, 0.5
0.00347222, 1, 65, 0, 1.39531, 0.625
0.00486111, 1, 84, 0.833333, 1.70538, 0.625
0.00555556, 1, 92, 2.08333, 1.75508, 0.875
0.0201389, 1, 105, 4.16667, 2.0849, 0.875
0.0375, 1, 106, 8.75, 2.22625, 1.25
0.05625, 1, 105, 16.25, 2.3087, 1.375
0.0777778, 1, 102, 26.25, 2.40293, 1.5
0.102083, 1, 101, 37.5, 2.55606, 1.625
0.127083, 1, 120, 48.75, 2.80352, 1.625
0.154167, 1, 118, 58.75, 2.89697, 1.75
0.186806, 1, 110, 66.6667, 2.9437, 1.875
0.222222, 1, 100, 73.75, 2.95538, 2
0.259028, 1, 90, 81.6667, 2.93201, 2
0.296528, 1, 86, 89.5833, 2.93201, 2
0.334722, 1, 105, 97.0833, 3.18729, 1.75
0.376389, 1, 93, 104.167, 3.15239, 1.75
0.41875, 1, 81, 110, 3.05934, 1.75
0.461806, 1, 71, 115, 3.01281, 1.625
0.504167, 1, 64, 118.75, 2.91975, 1.5
0.547917, 1, 82, 122.5, 3.1175, 1.5
0.590278, 1, 73, 125.417, 3.06158, 1.5
0.631944, 1, 65, 127.083, 2.9912, 1.375
0.672917, 1, 56, 127.917, 2.92082, 1.375
0.714583, 1, 49, 127.083, 2.8739, 1.375
0.754167, 1, 47, 126.25, 2.86217, 1.5
0.792361, 1, 73, 124.583, 3.08504, 1.5
0.830556, 1, 69, 122.5, 3.00117, 1.5
0.869444, 1, 65, 120.417, 2.96628, 1.625
0.908333, 1, 61, 118.333, 2.95464, 1.75
0.946528, 1, 59, 117.083, 2.93138, 1.75
0.984028, 1, 84, 115.833, 3.14076, 1.625
1.02361, 1, 79, 115.417, 3.09423, 1.75
1.06528, 1, 70, 115.833, 3.02546, 2
1.10625, 1, 62, 116.667, 2.95538, 1.75
1.14722, 1, 57, 117.917, 2.93201, 1.625
1.18819, 1, 52, 119.167, 3.08387, 1.5
1.22847, 1, 72, 120.833, 3.01378, 1.625
1.26944, 1, 67, 121.667, 3.0021, 1.625
1.30972, 1, 60, 122.083, 2.9437, 1.5
1.35, 1, 53, 121.667, 2.87361, 1.5
1.39097, 1, 49, 121.667, 2.80352, 1.5
1.43125, 1, 71, 121.667, 3.03715, 1.5
1.47222, 1, 63, 121.667, 2.96706, 1.375
1.51389, 1, 53, 121.667, 2.87361, 1.375
1.55625, 1, 44, 122.5, 2.81525, 1.25
1.59792, 1, 38, 122.917, 2.7566, 1.25
1.6375, 1, 36, 123.75, 2.76833, 1.25
1.67569, 1, 60, 123.333, 2.95601, 1.25
1.71528, 1, 55, 122.5, 2.90909, 1.375
1.75486, 1, 50, 121.25, 2.86217, 1.375
1.79306, 1, 48, 119.583, 2.84995, 1.375
1.83056, 1, 47, 117.917, 2.83832, 1.375
1.86806, 1, 73, 116.667, 3.03607, 1.625
1.90625, 1, 70, 115.417, 3.01281, 1.75
1.94444, 1, 68, 114.583, 3.00117, 1.75
1.98194, 1, 65, 114.167, 2.96628, 1.75
2.01944, 1, 60, 113.333, 2.93138, 1.75
2.05903, 1, 58, 113.333, 2.93138, 2
2.09931, 1, 81, 114.167, 3.12913, 2
2.13889, 1, 75, 115, 3.05934, 1.75
2.17847, 1, 68, 116.25, 3.00117, 1.625
2.21944, 1, 60, 117.5, 2.93138, 1.75
2.26111, 1, 56, 118.75, 2.90865, 1.75
2.30139, 1, 78, 120, 3.06051, 1.625
2.34097, 1, 73, 120.833, 3.04883, 1.5
2.38194, 1, 65, 120.833, 2.97874, 1.5
2.42431, 1, 55, 121.25, 2.89697, 1.5
2.46667, 1, 51, 122.083, 2.80352, 1.5
2.50833, 1, 41, 122.5, 2.76848, 1.375
2.55, 1, 60, 123.333, 2.9437, 1.25
2.59167, 1, 52, 124.583, 2.87361, 1.25
2.63264, 1, 46, 125, 2.8152, 1.25
2.67292, 1, 39, 125, 2.72175, 1.25
2.71319, 1, 37, 124.167, 2.73343, 1.25
2.75208, 1, 60, 122.917, 2.9437, 1.375
2.79028, 1, 58, 121.667, 2.92033, 1.375
2.82778, 1, 56, 120, 2.93201, 1.375
2.86597, 1, 52, 118.333, 2.89697, 1.5
2.90417, 1, 50, 116.667, 2.86193, 1.625
2.97917, 1, 74, 114.583, 3.0477, 1.625
3.01667, 1, 72, 113.75, 3.03607, 1.625
3.05764, 1, 63, 113.75, 2.95464, 1.625
3.09861, 1, 56, 114.167, 2.89648, 1.75
3.13889, 1, 54, 115.417, 2.87322, 1.625
3.17778, 1, 78, 116.667, 3.0826, 1.625
3.21736, 1, 72, 117.917, 3.03607, 1.625
3.25833, 1, 65, 119.167, 2.98954, 1.75
3.29861, 1, 58, 119.583, 2.93138, 1.75
3.33889, 1, 54, 120, 2.62893, 1.5
-1.96597, 0, -1, 0, 0, 0.25
0, 0, -1, 0, 0, 0.125
0, 0, -1, 0, 0, 0.125
0, 0, -1, 0, 0, 0.125
0, 0, -1, 0, 0, 0.125
0, 0, -1, 0, 0, 0.125
0, 0, -1, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0.0357771, 0.125
0, 1, 1, 0, 0.0477028, 0.125
0, 1, 4, 0, 0.16696, 0.25
0, 1, 8, 0, 0.262366, 0.25
0, 1, 13, 0, 0.369697, 0.25
0, 1, 20, 0, 0.536657, 0.25
0, 1, 24, 0, 0.703617, 0.25
0, 1, 41, 0, 0.926393, 0.25
0.00138889, 1, 52, 0, 1.15205, 0.25
0.00555556, 1, 64, 0.416667, 1.38959, 0.5
0.00625, 1, 83, 1.66667, 1.68651, 0.625
0.00694444, 1, 92, 2.91667, 1.86466, 0.75
0.0222222, 1, 94, 5, 1.9478, 0.875
0.0395833, 1, 107, 10, 2.19355, 1
0.0611111, 1, 103, 17.5, 2.28739, 1.375
0.0847222, 1, 100, 27.9167, 2.41642, 1.5
0.109722, 1, 94, 40, 2.42815, 1.625
0.1375, 1, 92, 52.0833, 2.53372, 1.625
0.166667, 1, 108, 62.9167, 2.80352, 1.625
0.197222, 1, 106, 71.25, 2.88431, 1.625
0.230556, 1, 100, 77.9167, 2.90748, 1.625
0.265972, 1, 92, 84.1667, 2.93065, 1.625
0.303472, 1, 83, 90, 2.94223, 1.75
0.343056, 1, 78, 96.25, 2.90748, 1.625
0.383333, 1, 95, 102.083, 3.13915, 1.625
0.425694, 1, 83, 107.917, 3.0826, 1.625
0.470139, 1, 69, 113.75, 2.95464, 1.5
0.514583, 1, 57, 119.167, 2.89648, 1.375
0.557639, 1, 53, 123.75, 2.78016, 1.25
0.598611, 1, 73, 126.667, 3.00117, 1.25
0.640278, 1, 64, 128.333, 2.96628, 1.25
0.681944, 1, 56, 128.333, 2.90865, 1.25
0.721528, 1, 50, 127.5, 2.85024, 1.25
0.760417, 1, 47, 125.417, 2.82688, 1.25
0.799306, 1, 45, 123.333, 2.82688, 1.375
0.8375, 1, 70, 121.25, 3.02546, 1.5
0.875, 1, 68, 119.167, 3.03715, 1.5
0.913889, 1, 65, 117.5, 2.95381, 1.625
0.951389, 1, 61, 115.833, 2.91906, 1.75
0.990278, 1, 59, 114.583, 2.90748, 1.75
1.02917, 1, 83, 114.583, 3.11598, 1.75
1.06944, 1, 76, 114.583, 3.05806, 1.75
1.10972, 1, 69, 115.417, 2.98856, 1.625
1.15139, 1, 62, 116.667, 2.94301, 1.625
1.19236, 1, 57, 118.333, 2.89648, 1.5
1.23333, 1, 50, 120, 2.83832, 1.5
1.27361, 1, 71, 121.25, 2.98954, 1.5
1.31528, 1, 63, 122.083, 2.95464, 1.5
1.35694, 1, 55, 122.917, 2.88485, 1.5
1.39792, 1, 46, 122.917, 2.80342, 1.375
1.44028, 1, 42, 123.333, 2.79179, 1.25
1.48194, 1, 61, 123.75, 2.93138, 1.25
1.52292, 1, 54, 124.167, 2.87322, 1.25
1.56319, 1, 48, 124.167, 2.82669, 1.25
1.60278, 1, 43, 123.75, 2.78016, 1.25
1.64167, 1, 41, 122.917, 2.75689, 1.25
1.67986, 1, 65, 121.667, 2.96628, 1.25
1.71736, 1, 65, 119.583, 2.96628, 1.375
1.75486, 1, 62, 117.917, 2.94301, 1.5
1.79236, 1, 59, 115.833, 2.91975, 1.5
1.83056, 1, 57, 114.583, 2.89648, 1.625
1.86806, 1, 56, 113.333, 2.89589, 1.625
1.90556, 1, 82, 112.917, 3.12757, 1.75
1.94375, 1, 79, 112.917, 3.08123, 2
1.98333, 1, 73, 113.333, 3.04648, 1.75
2.02431, 1, 64, 114.167, 2.95381, 1.75
2.06528, 1, 57, 115.417, 2.88431, 1.625
2.10556, 1, 54, 117.083, 2.87322, 1.625
2.14583, 1, 76, 118.75, 3.07097, 1.625
2.18681, 1, 68, 120.417, 2.96628, 1.625
2.22778, 1, 62, 121.25, 2.94301, 1.5
2.26875, 1, 54, 121.667, 2.89648, 1.5
2.30972, 1, 51, 121.667, 2.87322, 1.5
2.35, 1, 73, 122.083, 3.05934, 1.5
2.39028, 1, 66, 122.083, 3.00117, 1.5
2.43194, 1, 56, 122.083, 2.86158, 1.375
2.47292, 1, 48, 122.083, 2.82669, 1.25
2.51389, 1, 45, 122.083, 2.79179, 1.25
2.55486, 1, 38, 122.5, 2.73363, 1.25
2.59375, 1, 62, 122.5, 2.94301, 1.375
2.63264, 1, 58, 122.083, 2.90811, 1.375
2.67222, 1, 52, 121.25, 2.86158, 1.375
2.71111, 1, 48, 120, 2.84995, 1.375
2.75, 1, 43, 118.75, 2.78016, 1.375
2.78819, 1, 71, 117.917, 3.02444, 1.5
2.82708, 1, 67, 117.083, 2.97698, 1.5
2.86597, 1, 63, 116.667, 2.94223, 1.5
2.90486, 1, 60, 116.25, 2.94223, 1.5
2.94375, 1, 55, 115.833, 2.89589, 1.625
2.98264, 1, 78, 115.833, 3.09282, 1.625
3.02222, 1, 75, 116.25, 3.04648, 1.625
3.0625, 1, 69, 116.667, 2.98856, 1.625
3.14375, 1, 58, 118.333, 2.86114, 1.625
3.14375, 1, 54, 118.333, 2.86114, 1.625
3.18403, 1, 49, 119.167, 2.83798, 1.625
3.22292, 1, 75, 120, 3.04648, 1.625
3.26319, 1, 69, 120.417, 3.01173, 1.625
3.30417, 1, 61, 120.417, 2.88431, 1.625
3.34514, 1, 54, 120.417, 2.86114, 1.625
3.38542, 1, 46, 120.417, 2.79164, 1.625
3.42708, 1, 43, 120.833, 2.79164, 1.5
3.46806, 1, 63, 121.25, 2.94223, 1.5
3.51042, 1, 54, 122.083, 2.86114, 1.375
3.55139, 1, 46, 122.917, 2.82669, 1.375
3.59167, 1, 39, 123.333, 2.74526, 1.375
3.63194, 1, 36, 123.75, 2.72199, 1.25
3.67153, 1, 60, 123.333, 2.93138, 1.375
3.70972, 1, 57, 122.083, 2.89648, 1.5
3.74931, 1, 51, 120.833, 2.81505, 1.625
3.78819, 1, 47, 119.167, 2.80323, 1.625
3.82708, 1, 44, 117.917, 2.80323, 1.75
3.86458, 1, 42, 117.083, 2.75689, 1.625
3.90208, 1, 69, 116.25, 2.98856, 1.75
3.93958, 1, 66, 115.417, 2.9654, 1.75
3.97778, 1, 63, 114.583, 2.94223, 1.875
4.01736, 1, 58, 114.167, 2.91906, 1.875
4.05694, 1, 53, 114.167, 2.87273, 1.75
4.09583, 1, 80, 114.583, 3.09282, 1.75
4.13472, 1, 75, 115.417, 3.06965, 1.75
4.175, 1, 65, 117.083, 2.95381, 1.75
4.21458, 1, 62, 117.083, 2.93065, 1.75
4.25486, 1, 57, 117.917, 2.88431, 1.75
4.29444, 1, 53, 118.333, 2.84956, 1.75
4.33472, 1, 75, 118.75, 3.04648, 1.75
4.37569, 1, 68, 119.167, 2.95381, 1.75
4.41736, 1, 58, 120, 2.89589, 1.625
4.46042, 1, 47, 121.25, 2.80323, 1.5
4.50347, 1, 42, 122.5, 2.76852, 1.375
4.54444, 1, 63, 123.75, 2.95464, 1.375
4.58542, 1, 55, 125, 2.88485, 1.375
4.62639, 1, 48, 125.417, 2.82669, 1.375
4.66667, 1, 42, 125.417, 2.76852, 1.375
4.70625, 1, 38, 124.167, 2.75689, 1.375
4.74444, 1, 37, 122.5, 2.74526, 1.375
4.78125, 1, 64, 120.833, 2.98954, 1.5
4.81875, 1, 62, 118.75, 2.94301, 1.625
4.85694, 1, 59, 116.667, 2.94301, 1.625
4.89444, 1, 56, 114.583, 2.89648, 1.75
4.93264, 1, 55, 113.333, 2.90811, 1.75
4.97014, 1, 80, 112.917, 3.09282, 1.875
5.00972, 1, 75, 112.917, 3.04648, 1.875
5.05069, 1, 69, 113.75, 3.01173, 1.875
5.09097, 1, 61, 115, 2.91906, 1.75
5.13056, 1, 55, 116.667, 2.89589, 1.75
5.17083, 1, 52, 118.333, 2.84956, 1.75
5.21111, 1, 75, 119.583, 3.04648, 1.75
5.25139, 1, 68, 120, 2.98856, 1.75
5.29167, 1, 60, 120.417, 2.91906, 1.625
5.33264, 1, 54, 120.417, 2.86114, 1.625
5.37292, 1, 50, 120.833, 2.82639, 1.5
5.41389, 1, 71, 120.833, 3.01173, 1.625
5.45556, 1, 63, 121.25, 2.95464, 1.5
5.49792, 1, 53, 122.083, 2.86158, 1.375
5.54028, 1, 44, 122.917, 2.79179, 1.375
5.58056, 1, 38, 123.75, 2.75689, 1.25
5.62014, 1, 35, 123.75, 2.67546, 1.375
5.65833, 1, 61, 123.75, 2.93138, 1.5
5.69722, 1, 56, 122.5, 2.91975, 1.5
5.73611, 1, 52, 120.833, 2.86158, 1.625
5.775, 1, 49, 118.75, 2.82669, 1.625
5.81319, 1, 48, 117.083, 2.84995, 1.625
5.85069, 1, 73, 116.25, 3.03607, 1.75
5.92847, 1, 67, 115, 2.98954, 1.75
5.92847, 1, 65, 115, 2.97698, 1.75
5.96806, 1, 59, 115, 2.90748, 1.75
6.00764, 1, 53, 115.417, 2.84956, 1.75
6.04861, 1, 49, 116.25, 2.81481, 1.75
6.0875, 1, 72, 117.5, 3.02331, 1.75
6.12778, 1, 67, 118.333, 2.97698, 1.75
6.16806, 1, 59, 119.167, 2.89521, 1.75
6.20903, 1, 52, 119.583, 2.80293, 1.75
6.24861, 1, 50, 120, 2.81447, 1.625
6.28889, 1, 73, 120, 3.01056, 1.625
6.32847, 1, 67, 120, 2.96442, 1.625
6.36875, 1, 60, 120.417, 2.90674, 1.625
6.40972, 1, 52, 120.417, 2.84956, 1.625
6.45139, 1, 47, 120.417, 2.80323, 1.5
6.49236, 1, 65, 120.833, 2.95381, 1.375
6.53333, 1, 61, 121.667, 2.91906, 1.375
6.57431, 1, 54, 122.083, 2.88431, 1.375
6.61528, 1, 46, 122.917, 2.79164, 1.375
6.65486, 1, 41, 122.917, 2.74531, 1.375
6.69375, 1, 38, 122.5, 2.71056, 1.375
6.73264, 1, 64, 121.667, 2.97698, 1.5
6.77083, 1, 60, 120.417, 2.91906, 1.5
6.80833, 1, 59, 118.75, 2.93065, 1.625
6.84653, 1, 55, 117.083, 2.89589, 1.75
6.88542, 1, 53, 115.833, 2.82639, 1.75
6.92361, 1, 49, 115, 2.81481, 1.75
6.96181, 1, 75, 114.583, 3.06965, 1.75
7.00139, 1, 68, 114.583, 2.98856, 1.75
7.04236, 1, 60, 115.417, 2.91906, 1.75
7.08333, 1, 55, 116.25, 2.87273, 1.75
7.12292, 1, 52, 117.5, 2.82639, 1.625
7.16181, 1, 76, 118.333, 3.08123, 1.75
7.20139, 1, 71, 119.167, 3.0349, 1.75
7.24097, 1, 64, 119.583, 2.95381, 1.75
7.28194, 1, 56, 119.583, 2.88431, 1.625
7.32222, 1, 51, 119.167, 2.83798, 1.5
7.36319, 1, 47, 119.583, 2.81505, 1.5
7.40417, 1, 68, 120, 3.02444, 1.5
7.44583, 1, 57, 120.833, 2.89648, 1.5
7.48819, 1, 48, 121.667, 2.82669, 1.375
7.53125, 1, 38, 122.917, 2.69873, 1.375
7.57222, 1, 35, 124.167, 2.71036, 1.25
7.6125, 1, 57, 125, 2.89648, 1.25
7.65208, 1, 52, 125, 2.86158, 1.375
7.69097, 1, 46, 124.167, 2.80342, 1.375
7.73056, 1, 41, 122.5, 2.75689, 1.375
7.76944, 1, 39, 120.833, 2.74526, 1.375
7.80694, 1, 37, 119.167, 2.72199, 1.5
7.84375, 1, 65, 117.5, 2.95381, 1.5
7.88194, 1, 62, 115.833, 2.89589, 1.625
7.91944, 1, 59, 114.583, 2.90748, 1.625
7.95833, 1, 56, 113.75, 2.88431, 1.625
7.99653, 1, 55, 113.333, 2.89589, 1.75
8.03611, 1, 78, 113.333, 3.09282, 1.75
8.07569, 1, 71, 114.167, 3.01173, 1.75
8.11597, 1, 64, 115.417, 2.95381, 1.75
8.15694, 1, 58, 117.083, 2.89589, 1.625
8.19653, 1, 55, 118.333, 2.87273, 1.625
8.2375, 1, 49, 119.167, 2.81481, 1.75
8.27708, 1, 71, 120, 3.01173, 1.625
8.31736, 1, 64, 120.417, 2.95381, 1.625
8.35764, 1, 57, 120.417, 2.88431, 1.5
8.39931, 1, 49, 120.417, 2.83798, 1.5
8.44097, 1, 40, 120.833, 2.74531, 1.375
8.48264, 1, 64, 121.667, 2.94223, 1.375
8.52431, 1, 55, 122.5, 2.82639, 1.25
8.56528, 1, 46, 123.333, 2.72199, 1.25
8.60556, 1, 37, 123.75, 2.59404, 1.25
8.64444, 1, 34, 123.75, 2.54751, 1.25
8.68056, 1, 29, 122.5, 2.43118, 1.25
8.71597, 1, 51, 120, 2.51261, 1.25
8.74861, 1, 48, 116.667, 2.39629, 1.25
8.77986, 1, 46, 112.083, 2.27786, 1
8.80833, 1, 45, 107.083, 2.14936, 1
8.83472, 1, 45, 101.25, 2.11432, 1
8.85833, 1, 63, 95.4167, 2.05591, 1
8.88056, 1, 64, 89.1667, 1.97414, 1
8.90139, 1, 64, 82.9167, 1.84565, 1
8.91944, 1, 65, 76.6667, 1.70088, 0.875
8.93542, 1, 66, 70.4167, 1.67742, 0.875
8.95, 1, 68, 64.1667, 1.57185, 0.875
8.9625, 1, 79, 57.9167, 1.44282, 0.75
8.97361, 1, 80, 52.0833, 1.37243, 0.75
8.98264, 1, 82, 46.25, 1.25513, 0.75
8.98889, 1, 84, 40.8333, 1.17791, 0.75
8.99444, 1, 85, 35, 1.11901, 0.75
8.99861, 1, 91, 29.5833, 1.0719, 0.625
9, 1, 93, 24.1667, 1.00122, 0.625
9.00208, 1, 95, 19.1667, 0.965885, 0.625
9.00278, 1, 97, 14.1667, 0.918768, 0.625
9.00278, 1, 97, 10, 0.906989, 0.625
9.00278, 1, 98, 6.66667, 0.883431, 0.625
9.00278, 1, 99, 4.16667, 0.871652, 0.625
9.00278, 1, 99, 2.08333, 0.871652, 0.625
9.00278, 0, 99, 0, -0.0954057, 0.125
0, 0, 99, 0, 0, 0.125
0, 0, 99, 0, 0, 0.125
0, 0, 99, 0, 0, 0.125
0, 0, 99, 0, 0, 0.125
0, 0, 99, 0, 0, 0.125
0, 0, 99, 0, 0, 0.25
0, 1, 99, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0.0357771, 0.125
0, 1, 2, 0, 0.08348, 0.25
0, 1, 4, 0, 0.16696, 0.25
0, 1, 6, 0, 0.310068, 0.25
0, 1, 13, 0, 0.369697, 0.25
0, 1, 20, 0, 0.536657, 0.25
0, 1, 29, 0, 0.703617, 0.5
0, 1, 41, 0, 0.930205, 0.5
0, 1, 55, 0, 1.17581, 0.5
0.000694444, 1, 71, 0, 1.44897, 0.625
0.00138889, 1, 99, 0, 1.88842, 0.875
0.00555556, 1, 106, 0.416667, 2.00718, 1.25
0.0166667, 1, 113, 2.5, 2.17346, 1.5
0.0326389, 1, 115, 7.08333, 2.32786, 1.625
0.0527778, 1, 114, 14.5833, 2.33627, 1.625
0.0743056, 1, 128, 25, 2.67502, 1.625
0.1, 1, 126, 36.6667, 2.72175, 1.75
0.128472, 1, 121, 48.75, 2.80352, 1.875
0.159028, 1, 114, 60.4167, 2.86193, 2
0.193056, 1, 105, 70.4167, 2.87361, 2
0.229167, 1, 125, 79.1667, 3.13915, 2.125
0.266667, 1, 115, 87.5, 3.15073, 2.125
0.307639, 1, 103, 95.4167, 3.09282, 2
0.348611, 1, 91, 102.917, 3.05806, 1.75
0.391667, 1, 76, 109.583, 2.97698, 1.625
0.436111, 1, 68, 115.417, 2.89589, 1.625
0.480556, 1, 83, 120.833, 3.03715, 1.5
0.525, 1, 70, 125.417, 3.02546, 1.375
0.56875, 1, 58, 128.333, 2.92033, 1.25
0.611111, 1, 49, 130.417, 2.83856, 1.25
0.652778, 1, 41, 131.25, 2.76848, 1.25
0.693056, 1, 64, 130.417, 2.97874, 1.375
0.732639, 1, 60, 128.333, 2.9437, 1.375
0.771528, 1, 57, 125.833, 2.93201, 1.5
0.810417, 1, 52, 123.333, 2.87361, 1.5
0.847917, 1, 50, 120.833, 2.87361, 1.5
0.886111, 1, 48, 118.333, 3.07219, 1.625
0.923611, 1, 75, 116.667, 3.07219, 1.75
0.961806, 1, 71, 115.417, 3.02444, 1.75
1.00069, 1, 66, 114.583, 2.97791, 1.75
1.04097, 1, 61, 114.167, 2.93138, 1.75
1.08056, 1, 55, 115, 2.90811, 1.75
1.12083, 1, 80, 115.833, 3.10587, 1.75
1.16042, 1, 75, 117.083, 3.05934, 1.75
1.20208, 1, 67, 118.333, 3.01281, 1.625
1.24306, 1, 58, 119.583, 2.90811, 1.625
1.28403, 1, 51, 120.417, 2.84995, 1.625
1.32431, 1, 47, 121.25, 3.03607, 1.5
1.36458, 1, 70, 121.667, 3.01281, 1.5
1.40694, 1, 61, 122.083, 2.95464, 1.5
1.44931, 1, 51, 122.5, 2.84995, 1.375
1.49097, 1, 41, 123.333, 2.75689, 1.25
1.53264, 1, 37, 123.75, 2.6871, 1.25
1.57361, 1, 59, 124.583, 2.91975, 1.25
1.61319, 1, 50, 124.583, 2.83832, 1.25
1.65278, 1, 47, 124.167, 2.81505, 1.25
1.69167, 1, 44, 122.917, 2.79179, 1.25
1.72986, 1, 40, 120.833, 2.75689, 1.5
1.76806, 1, 38, 119.167, 2.73363, 1.5
1.80486, 1, 66, 117.5, 3.00117, 1.625
1.84236, 1, 64, 115.833, 2.96628, 1.625
1.88056, 1, 61, 114.583, 2.95464, 1.75
1.91944, 1, 56, 113.75, 2.88431, 1.75
1.95764, 1, 56, 113.333, 2.88431, 1.75
1.99514, 1, 82, 113.333, 3.12757, 1.75
2.03403, 1, 77, 113.75, 3.05806, 2
2.075, 1, 69, 114.583, 2.98856, 2
2.11528, 1, 64, 115.417, 2.97698, 2
2.15556, 1, 58, 116.667, 2.89589, 1.75
2.19444, 1, 55, 117.917, 2.87273, 1.75
2.23542, 1, 77, 118.75, 3.08123, 1.75
2.27708, 1, 67, 120, 2.94223, 1.75
2.31875, 1, 59, 120.833, 2.90748, 1.625
2.35972, 1, 52, 121.667, 2.84956, 1.5
2.40208, 1, 43, 122.5, 2.78016, 1.5
2.44375, 1, 66, 123.333, 2.97791, 1.375
2.48542, 1, 57, 124.167, 2.91975, 1.375
2.52778, 1, 48, 125, 2.82669, 1.25
2.56944, 1, 39, 125, 2.74526, 1.25
2.61042, 1, 32, 125, 2.6871, 1.25
2.64931, 1, 30, 125, 2.66383, 1.25
2.68819, 1, 55, 123.75, 2.90811, 1.25
2.72708, 1, 49, 122.5, 2.79179, 1.375
2.76597, 1, 46, 120.417, 2.82669, 1.5
2.80347, 1, 44, 118.75, 2.79179, 1.5
2.84097, 1, 42, 117.083, 2.76852, 1.5
2.87778, 1, 70, 115.417, 3.01281, 1.625
2.91597, 1, 68, 114.167, 3.00117, 1.75
2.95417, 1, 65, 113.333, 2.98954, 1.75
2.99236, 1, 61, 112.917, 2.95464, 1.75
