Time,Position,Error,Speed,Voltage
2.47473,-4.0125,-22,-120,-2.77576,
2.50207,-4.05208,-15,-120,-2.60606,
2.52711,-4.13194,-7,-119.167,-2.5697,
2.54454,-4.13194,-4,-118.75,-2.44848,
2.55584,-4.17153,-1,-118.75,-2.38788,
2.573,-4.21042,-25,-118.75,-2.82424,
2.5931,-4.25069,-18,-118.75,-2.70303,
2.61303,-4.29167,-15,-118.75,-2.64242,
2.63801,-4.33194,-5,-119.167,-2.46061,
2.66708,-4.41181,1,-119.583,-2.82424,
2.68245,-4.41181,-22,-119.583,-2.77576,
2.69488,-4.45208,-18,-120,-2.6303,
2.7137,-4.49306,-11,-120.417,-2.5697,
2.73539,-4.53264,-6,-120.417,-2.55758,
2.76382,-4.57292,0,-120.417,-2.37576,
2.80766,-4.69097,-19,-119.583,-2.71515,
2.81923,-4.69097,-16,-119.583,-2.66667,
2.83243,-4.73125,-12,-119.167,-2.59394,
2.8526,-4.77083,-7,-118.75,-2.49697,
2.87268,-4.80972,-2,-118.333,-2.41212,
2.90209,-4.84931,-23,-118.75,-2.78788,
2.94072,-4.92917,-13,-118.75,-2.60606,
2.95284,-4.96875,-11,-118.75,-2.5697,
2.9729,-5.00764,-6,-118.75,-2.48485,
2.99295,-5.04653,-3,-118.333,-2.42424,
3.01279,-5.08611,-26,-117.917,-2.84848,
3.04527,-5.16597,-16,-117.917,-2.66667,
3.08196,-5.20556,-9,-117.917,-2.53333,
3.09576,-5.24514,-5,-118.333,-2.46061,
3.1132,-5.28472,-28,-118.75,-2.88485,
3.13369,-5.32431,-23,-118.75,-2.86061,
3.17214,-5.40486,-13,-119.167,-2.60606,
3.21256,-5.48472,-1,-119.583,-2.30582,
3.23369,-5.52361,-26,-119.583,-2.90943,
3.25299,-5.56319,-20,-119.583,-2.80078,
3.27471,-5.60347,-14,-119.167,-2.69213,
3.30519,-5.68264,-9,-118.75,-2.54726,
3.3373,-5.72153,-29,-118.333,-2.89697,
3.35281,-5.76111,-24,-118.333,-2.81212,
3.37248,-5.80208,-20,-118.75,-2.67879,
3.39324,-5.84167,-15,-118.75,-2.71515,
3.41254,-5.88194,-8,-119.167,-2.52121,
3.45776,-5.96111,-25,-119.583,-2.81285,
3.47785,-6.00069,-20,-119.583,-2.72835,
3.49368,-6.03889,-19,-119.583,-2.66799,
3.51377,-6.07847,-13,-118.75,-2.59555,
3.53285,-6.11875,-8,-118.333,-2.51105,
3.57061,-6.19792,-25,-117.917,-2.81285,
3.61127,-6.27847,-16,-118.75,-2.65591,
3.633,-6.31875,-9,-119.167,-2.52312,
3.65293,-6.35833,-3,-119.583,-2.41447,
3.67284,-6.39792,-26,-119.583,-2.837,
3.70022,-6.44028,-17,-120,-2.66799,
3.7361,-6.52014,-6,-120.833,-2.47483,
3.75514,-6.55903,-4,-120.833,-2.43861,
3.77298,-6.59792,-28,-120.417,-2.87322,
3.79307,-6.6375,-22,-120,-2.76457,
3.81307,-6.67778,-15,-119.167,-2.63177,
3.84783,-6.75903,-5,-118.75,-2.45068,
3.87626,-6.79931,0,-119.167,-2.36618,
3.89276,-6.83889,-23,-120,-2.77664,
3.91275,-6.87778,-17,-120,-2.66799,
3.93316,-6.91806,-14,-120,-2.54726,
3.96693,-6.99931,-1,-120,-2.45068,
4.00411,-7.03819,-23,-119.583,-2.77664,
4.01385,-7.07708,-20,-119.583,-2.80078,
4.03296,-7.11667,-14,-119.167,-2.6197,
4.05191,-7.15694,-10,-119.167,-2.54726,
4.07188,-7.19653,-6,-118.75,-2.47483,
4.09282,-7.23542,-1,-118.75,-2.37825,
4.11786,-7.27569,-23,-118.75,-2.72835,
4.14511,-7.35764,-12,-119.167,-2.58348,
4.15579,-7.35764,-9,-119.167,-2.52312,
4.17211,-7.39792,-5,-119.583,-2.46061,
4.19169,-7.43819,2,-120.417,-2.33939,
4.21202,-7.47778,-21,-120.833,-2.75152,
4.23551,-7.51736,-16,-120.833,-2.66667,
4.26946,-7.59722,-8,-120,-2.52121,
4.29363,-7.63611,-3,-119.583,-2.42424,
4.31229,-7.675,2,-119.167,-2.41212,
4.33253,-7.71389,-23,-118.333,-2.78788,
4.35757,-7.75347,-16,-117.917,-2.66667,
4.37905,-7.79375,-12,-117.917,-2.59394,
4.40758,-7.87222,-4,-117.917,-2.43861,
4.43245,-7.91111,-28,-117.917,-2.87322,
4.4524,-7.95069,-23,-117.917,-2.77664,
4.47246,-7.99097,-20,-117.917,-2.66799,
4.49937,-8.02986,-13,-117.917,-2.59555,
4.52815,-8.10833,-5,-117.917,-2.52312,
4.54592,-8.14792,-31,-117.917,-2.92151,
4.55576,-8.14792,-28,-117.917,-2.94565,
4.57249,-8.1875,-23,-117.917,-2.77664,
4.59249,-8.22778,-19,-117.917,-2.7042,
4.61236,-8.26736,-13,-118.333,-2.52312,
4.65132,-8.34792,-29,-119.167,-2.84907,
4.67567,-8.3875,-23,-119.583,-2.77664,
4.69251,-8.42847,-20,-120,-2.72835,
4.71255,-8.46875,-13,-120,-2.59555,
4.73292,-8.50833,-7,-120.417,-2.54726,
4.75655,-8.54792,-1,-120.417,-2.35411,
4.77919,-8.58681,-24,-120,-2.71628,
4.80859,-8.66528,-12,-119.167,-2.42654,
4.83261,-8.70347,-4,-118.333,-2.20924,
4.85289,-8.74097,4,-117.5,-1.97986,
4.87169,-8.77778,-11,-116.25,-2.08851,
4.89537,-8.8125,-3,-115,-1.92287,
4.92118,-8.84583,8,-112.5,-1.53343,
4.94091,-8.88056,21,-110,-1.22918,
4.95389,-8.9125,27,-107.083,-1.0588,
4.97258,-8.94028,34,-104.167,-0.876246,
4.99234,-8.96944,33,-100,-0.620674,
5.01199,-8.99722,41,-96.25,-0.219062,
5.05068,-9.05,73,-88.75,0.438123,
5.07313,-9.07222,87,-85,0.815396,
5.09301,-9.08403,78,-80.4167,0.705865,
5.11243,-9.1,88,-73.75,1.09531,
5.13233,-9.11111,90,-65.8333,1.18788,
5.15626,-9.11944,93,-56.6667,1.39394,
5.18116,-9.12222,87,-47.0833,1.29697,
5.2046,-9.12292,81,-36.6667,1.30909,
5.21461,-9.12292,78,-27.0833,1.28485,
5.23275,-9.12014,70,-18.3333,1.2,
5.2531,-9.11597,66,-10,1.09091,
5.28785,-9.10833,53,2.91667,0.957576,
5.31407,-9.10417,47,6.66667,0.848485,
0.003283,-0.290278,42,0,0.0981427,
0.023192,0,42,0,0,
0.040855,0,42,0,0,
0.060981,0,42,0,0,
0.092553,0,42,0,0,
0.125221,0,42,0,0,
0.142342,0,42,0,0,
0.161536,0,0,0,0,
0.180579,0,0,0,-0.0368035,
0.203941,0,-2,0,-0.208553,
0.249298,0,-10,0,-0.601124,
0.269911,0,-16,0,-0.90782,
0.281634,0,-20,0,-1.10411,
0.300887,0,-29,0,-1.53348,
0.320049,-0.000694444,-35,0,-1.80337,
0.365702,-0.0138889,-57,-2.91667,-3.00562,
0.397007,-0.0333333,-62,-10.8333,-3.17326,
0.420863,-0.05,-61,-16.6667,-3.32893,
0.44055,-0.0701389,-58,-24.1667,-3.20919,
0.478106,-0.119444,-61,-42.0833,-3.64027,
0.520039,-0.18125,-39,-62.9167,-3.01672,
0.541345,-0.215278,-34,-72.9167,-2.81481,
0.55942,-0.25,-23,-81.6667,-2.63666,
0.579817,-0.285417,-38,-89.1667,-3.31364,
0.611721,-0.322222,-25,-95.4167,-2.98109,
0.642669,-0.399306,-13,-105,-2.77664,
0.665465,-0.438889,-5,-108.333,-2.46276,
0.680207,-0.477778,-2,-111.667,-2.37825,
0.700837,-0.516667,-25,-113.75,-3.25953,
0.721149,-0.558333,-17,-115.833,-2.98187,
0.749568,-0.599306,-5,-117.5,-2.55758,
0.777783,-0.680556,2,-120,-2.30303,
0.801549,-0.720139,-21,-120.833,-3.13939,
0.819326,-0.759722,-15,-121.25,-2.92121,
0.838282,-0.801389,-10,-121.25,-2.6303,
0.860234,-0.841667,-1,-121.25,-2.41212,
0.893092,-0.88125,8,-120.417,-2.08485,
0.924532,-0.959722,-17,-120.417,-2.99394,
0.941591,-1.00069,-10,-120,-2.73939,
0.959965,-1.04097,-2,-119.583,-2.37576,
0.986952,-1.08056,2,-119.583,-2.31232,
1.0003,-1.11944,6,-119.167,-2.16628,
1.03969,-1.19722,-17,-118.75,-3.07903,
1.06302,-1.23681,-11,-117.917,-2.78695,
1.08081,-1.27639,-6,-117.5,-2.67742,
1.10067,-1.31528,-4,-117.083,-2.53138,
1.11971,-1.35417,1,-117.083,-2.33939,
1.14158,-1.39375,-22,-117.5,-3.17576,
1.16803,-1.43403,-13,-117.5,-2.84848,
1.19696,-1.51458,-6,-118.333,-2.59394,
1.22012,-1.55417,-1,-119.167,-2.48485,
1.24051,-1.59375,-24,-119.583,-3.24848,
1.25906,-1.63472,-17,-120,-3.06667,
1.29252,-1.675,-7,-120,-2.6303,
1.32315,-1.75417,1,-120,-2.33939,
1.34019,-1.79306,3,-120,-2.26667,
1.36056,-1.83194,-21,-119.583,-3.13939,
1.38019,-1.87153,-16,-118.75,-2.95758,
1.39996,-1.91181,-10,-118.333,-2.81212,
1.43778,-1.99167,0,-118.333,-2.37576,
1.46213,-2.03125,-24,-118.75,-3.24848,
1.48135,-2.07153,-17,-119.167,-2.99394,
1.50059,-2.11181,-10,-119.583,-2.73939,
1.51953,-2.15139,-7,-119.583,-2.6303,
1.54125,-2.19028,-1,-119.583,-2.41212,
1.56825,-2.23056,-25,-119.583,-3.35758,
1.60128,-2.31042,-15,-118.75,-2.98187,
1.61941,-2.35069,-8,-118.75,-2.65591,
1.6388,-2.38958,-6,-118.75,-2.58348,
1.65823,-2.42986,0,-119.167,-2.36618,
1.69057,-2.46944,-21,-119.583,-3.12674,
1.72576,-2.55,-10,-119.583,-2.72835,
1.73998,-2.58958,-7,-119.583,-2.6197,
1.76229,-2.63056,-1,-120,-2.29374,
1.78012,-2.66944,4,-120,-2.22131,
1.79996,-2.70833,-18,-120,-3.01808,
1.84178,-2.78819,-5,-118.75,-2.55758,
1.87164,-2.82847,-2,-118.75,-2.44848,
1.88432,-2.86806,3,-118.75,-2.33939,
1.90457,-2.90694,-23,-118.75,-3.10303,
1.92009,-2.94653,-17,-119.167,-2.92121,
1.95072,-2.98819,-6,-119.583,-2.58348,
1.97923,-3.06875,0,-120,-2.36618,
2.00011,-3.10903,7,-120.417,-2.11266,
2.01983,-3.14861,-16,-120.417,-2.94565,
2.04008,-3.18958,-8,-120.833,-2.65591,
2.06009,-3.22917,-4,-120.417,-2.51105,
2.09088,-3.26736,0,-120,-2.37576,
2.12103,-3.34514,-23,-118.75,-3.21212,
2.1402,-3.38472,-18,-117.917,-3.0303,
2.16018,-3.425,-11,-117.5,-2.77576,
2.18094,-3.46458,-7,-117.083,-2.70303,
2.20009,-3.50417,-3,-117.5,-2.48485,
2.23216,-3.54375,-20,-118.75,-3.10303,
2.26014,-3.625,-12,-119.167,-2.81212,
2.28002,-3.66528,-6,-119.583,-2.59394,
2.29989,-3.70417,-4,-119.583,-2.52121,
2.31973,-3.74375,1,-120,-2.33939,
2.35161,-3.82292,-20,-119.583,-3.17576,
2.381,-3.86389,-9,-119.167,-2.77576,
2.40607,-3.90347,-5,-119.167,-2.55758,
2.42016,-3.94306,-1,-119.167,-2.41212,
2.43946,-3.98264,4,-119.167,-2.22131,
2.45889,-4.02222,-20,-119.167,-3.16295,
2.48784,-4.0625,-10,-119.167,-2.80078,
2.52422,-4.14236,0,-119.167,-2.29374,
2.54,-4.18264,3,-119.583,-2.25753,
2.5601,-4.22222,-20,-119.583,-3.10303,
2.57935,-4.26181,-14,-119.583,-2.88485,
2.60024,-4.30139,-9,-119.583,-2.70303,
2.63009,-4.34236,0,-119.167,-2.37576,
2.65651,-4.42153,6,-119.583,-2.15758,
2.68063,-4.46042,-18,-119.583,-3.0303,
2.70002,-4.50139,-10,-119.583,-2.73939,
2.71996,-4.54167,-5,-119.583,-2.6303,
2.76164,-4.62083,4,-119.583,-2.30303,
2.79829,-4.69931,-15,-119.167,-2.92121,
2.81976,-4.73889,-10,-118.75,-2.81212,
2.83959,-4.77847,-8,-118.333,-2.73939,
2.85894,-4.81736,-2,-117.917,-2.44848,
2.89017,-4.85764,-23,-117.917,-3.21212,
2.91774,-4.93681,-13,-118.333,-2.84848,
2.9401,-4.97778,-7,-118.75,-2.6303,
2.95995,-5.01806,-3,-119.167,-2.55758,
2.97932,-5.05764,3,-119.583,-2.26667,
2.99885,-5.09722,-21,-120,-3.13939,
3.03099,-5.1375,-11,-120,-2.77576,
3.05712,-5.21667,-6,-120,-2.59394,
3.08,-5.25625,-1,-119.583,-2.41212,
3.09938,-5.29444,4,-118.75,-2.2303,
3.12023,-5.33333,-20,-118.333,-3.0303,
3.1502,-5.37431,-11,-117.917,-2.76457,
3.16641,-5.41389,-8,-117.917,-2.65591,
3.20158,-5.49444,1,-118.333,-2.32996,
3.21899,-5.53403,-22,-119.167,-3.16295,
3.2402,-5.57292,-17,-119.583,-3.0543,
3.25953,-5.61458,-9,-119.583,-2.69213,
3.28743,-5.65417,-4,-119.583,-2.58348,
3.32601,-5.73264,-24,-119.583,-3.30782,
3.34074,-5.77153,-21,-119.167,-3.12674,
3.35971,-5.81181,-14,-118.75,-2.87322,
3.38014,-5.85208,-7,-118.75,-2.54726,
3.39879,-5.89097,-6,-118.333,-2.65591,
3.42931,-5.93125,2,-118.333,-2.29374,
3.46311,-6.01111,-16,-118.75,-2.94565,
3.47985,-6.05208,-9,-119.167,-2.69213,
3.49977,-6.09236,-6,-119.583,-2.65591,
3.52051,-6.13264,0,-120,-2.36618,
3.54582,-6.17222,-20,-120.417,-3.09052,
3.56606,-6.21111,-18,-120.417,-2.94565,
3.59801,-6.29097,-9,-119.583,-2.6197,
3.62055,-6.33056,-4,-119.167,-2.58348,
3.64113,-6.37083,3,-118.75,-2.25753,
3.6595,-6.40972,-21,-118.75,-3.12674,
3.687,-6.44861,-17,-118.75,-2.90943,
3.72514,-6.52986,-2,-119.167,-2.43861,
3.73981,-6.57014,1,-119.167,-2.32996,
3.75896,-6.61042,8,-119.583,-2.00401,
3.77936,-6.65,-17,-120,-3.0543,
3.79987,-6.68958,-11,-120,-2.76457,
3.82993,-6.72847,-5,-120,-2.54726,
3.86452,-6.80694,3,-118.333,-2.25753,
3.87893,-6.84583,-24,-117.917,-3.23539,
3.89975,-6.88542,-18,-117.5,-3.01808,
3.91995,-6.92569,-11,-117.5,-2.76457,
3.96139,-7.00694,-1,-118.75,-2.32996,
3.99175,-7.04653,-21,-119.167,-3.12674,
4.0032,-7.0875,-17,-120,-3.0543,
4.01835,-7.12917,-9,-120.417,-2.69213,
4.03963,-7.16944,-2,-120.833,-2.43861,
4.05792,-7.20903,0,-121.25,-2.43861,
4.08426,-7.24931,9,-121.667,-2.04022,
4.11307,-7.28819,-16,-120.833,-2.84848,
4.12902,-7.32708,-9,-120.833,-2.70303,
4.13882,-7.36736,-6,-120,-2.59394,
4.15823,-7.40764,-3,-119.167,-2.55758,
4.17896,-7.44722,3,-118.75,-2.26667,
4.19931,-7.48681,8,-118.75,-2.08485,
4.22677,-7.52569,-17,-118.75,-2.90943,
4.25948,-7.60556,-8,-118.75,-2.51105,
4.27984,-7.64583,-1,-118.75,-2.40239,
4.30005,-7.68472,4,-118.75,-2.29374,
4.32056,-7.72361,-20,-118.75,-3.09052,
4.34321,-7.7625,-15,-118.75,-2.90943,
4.36425,-7.80347,-9,-118.333,-2.76457,
4.3956,-7.88333,0,-118.333,-2.36618,
4.421,-7.92153,4,-118.75,-2.22131,
4.43937,-7.96111,-19,-118.75,-3.0543,
4.45972,-8.00278,-10,-118.75,-2.72835,
4.48581,-8.04375,-2,-119.583,-2.43861,
4.51989,-8.12083,3,-119.583,-2.25753,
4.53891,-8.16111,-20,-119.583,-3.09052,
4.55834,-8.20139,-14,-119.583,-2.87322,
4.57808,-8.24097,-10,-119.167,-2.69213,
4.59827,-8.27917,-8,-118.75,-2.66667,
4.62647,-8.31875,0,-118.333,-2.37576,
4.65055,-8.35903,-22,-118.333,-3.10303,
4.66164,-8.39861,-19,-118.333,-3.06667,
4.67883,-8.43889,-13,-118.333,-2.84848,
4.69929,-8.47847,-10,-118.75,-2.6303,
4.71815,-8.51875,-4,-119.167,-2.49897,
4.74391,-8.55833,4,-119.583,-2.17302,
4.76504,-8.59792,-15,-119.583,-2.80078,
4.79771,-8.67639,-7,-119.167,-2.28167,
4.81844,-8.71528,1,-118.75,-2.17302,
4.83833,-8.75139,8,-117.917,-1.7697,
4.85913,-8.78681,14,-116.667,-1.45455,
4.88587,-8.82153,4,-114.167,-1.66061,
4.92268,-8.88542,17,-108.333,-0.981818,
4.94191,-8.91319,24,-104.167,-0.606061,
4.95954,-8.94097,28,-100,-0.401613,
4.979,-8.97083,27,-95.4167,-0.158211,
4.99939,-8.99792,41,-91.6667,0.401613,
5.02683,-9.02222,51,-87.9167,0.827566,
5.05698,-9.05694,60,-79.1667,1.35088,
5.07822,-9.06875,60,-72.0833,1.47879,
5.09859,-9.07569,49,-63.75,1.27273,
5.11832,-9.08056,45,-53.3333,1.23636,
5.14342,-9.08194,36,-41.6667,0.945455,
5.16512,-9.08194,29,-30.8333,0.775758,
5.19942,-9.08194,20,-12.5,0.596334,
5.21894,-9.08194,17,-6.66667,0.547654,
5.2389,-9.08125,15,-2.5,0.511144,
5.25791,-9.07917,13,-0.416667,0.450293,
5.28426,-9.07778,9,0.416667,0.328592,
5.32148,-9.07639,7,2.08333,0.256598,
0.013941,-0.803472,6,0,0,
0.059209,0,6,0,0,
0.081015,0,6,0,0,
0.103854,0,6,0,0,
0.121336,0,6,0,0,
0.149885,0,0,0,0,
0.18596,0,0,0,-0.0368035,
0.201782,0,-2,0,-0.220821,
0.221558,0,-3,0,-0.429374,
0.240566,0,-6,0,-0.601124,
0.260868,0,-13,0,-1.22678,
0.293561,0,-19,-0.416667,-1.66843,
0.32651,-0.0118056,-23,-2.5,-2.28182,
0.340928,-0.0166667,-26,-5.41667,-2.41676,
0.361809,-0.0256944,-38,-8.75,-3.49633,
0.380763,-0.0409722,-36,-13.3333,-3.48407,
0.408174,-0.0590278,-28,-19.5833,-2.98065,
0.442478,-0.101389,-18,-35.4167,-2.46022,
0.463071,-0.125,-14,-44.1667,-2.09355,
0.481139,-0.150694,-25,-53.75,-3.20538,
0.501094,-0.179167,-16,-61.25,-2.55484,
0.520705,-0.208333,-10,-68.3333,-2.30582,
0.554344,-0.236806,-7,-73.75,-2.28167,
0.594047,-0.297222,-29,-82.5,-3.82693,
0.606708,-0.333333,-25,-86.25,-3.82693,
0.620169,-0.370833,-17,-90,-3.17502,
0.6394,-0.409028,-14,-94.5833,-2.93377,
0.659588,-0.446528,-8,-99.5833,-2.74218,
0.692062,-0.484722,-28,-104.583,-4.26295,
0.728596,-0.569444,-8,-113.333,-2.70626,
0.741163,-0.611111,-3,-117.083,-2.34702,
0.760795,-0.652083,1,-119.583,-1.85914,
0.781135,-0.691667,7,-121.667,-1.78671,
0.800675,-0.731944,-16,-122.917,-3.30782,
0.831906,-0.772917,-5,-123.333,-2.51105,
0.859179,-0.853472,3,-121.667,-2.07644,
0.881296,-0.890278,4,-120.833,-2.02023,
0.902608,-0.928472,7,-120,-1.65513,
0.920349,-0.965972,-19,-118.333,-3.55367,
0.94878,-1.00903,-6,-117.083,-2.75044,
0.989257,-1.08542,-3,-116.667,-2.36618,
1.00243,-1.12431,0,-117.083,-2.14888,
1.01999,-1.16181,-26,-117.083,-4.17703,
1.04105,-1.20486,-17,-117.083,-3.38025,
1.05991,-1.24583,-9,-117.5,-2.80078,
1.08893,-1.28542,-3,-117.917,-2.14888,
1.12746,-1.36597,-19,-120.417,-3.52512,
1.14135,-1.40486,-17,-121.25,-3.38025,
1.16129,-1.44653,-9,-120.833,-2.80078,
1.17993,-1.48611,-4,-120.417,-2.43861,
1.2093,-1.52569,1,-120,-2.22131,
1.24893,-1.60347,-18,-119.583,-3.46667,
1.26886,-1.64583,-8,-119.167,-2.73939,
1.28188,-1.68681,-4,-119.583,-2.44848,
1.299,-1.72569,-2,-119.583,-2.37576,
1.31892,-1.76458,3,-120,-1.93939,
1.3491,-1.80278,-21,-119.583,-3.66999,
1.39199,-1.88264,-9,-118.333,-2.94565,
1.40632,-1.92222,-6,-117.917,-2.58348,
1.41954,-1.96181,-4,-117.5,-2.43861,
1.43943,-2.00069,2,-117.917,-2.00401,
1.46106,-2.04028,-23,-118.333,-3.81486,
1.48989,-2.08125,-11,-118.333,-2.94565,
1.5274,-2.16181,-2,-119.167,-2.43861,
1.54089,-2.20278,2,-120,-2.00401,
1.56107,-2.24167,7,-120.417,-1.78671,
1.58102,-2.27986,-18,-120.417,-3.45269,
1.59922,-2.32361,-7,-120.417,-2.65591,
1.63085,-2.36319,0,-120,-2.29374,
1.66308,-2.44028,4,-120,-1.71427,
1.68086,-2.47847,-20,-119.583,-3.59756,
1.70097,-2.52014,-13,-118.75,-3.09052,
1.721,-2.56042,-7,-118.333,-2.66667,
1.74714,-2.6,-1,-118.333,-2.2303,
1.77168,-2.63958,6,-118.333,-3.8303,
1.80316,-2.71597,-20,-119.167,-3.61212,
1.82972,-2.75972,-6,-119.167,-2.58348,
1.85197,-2.79931,-1,-119.167,-2.22131,
1.9002,-2.91528,-21,-119.583,-3.66999,
1.94346,-2.99792,-7,-118.75,-2.65591,
1.97301,-3.0375,1,-118.75,-2.07644,
1.99659,-3.11528,6,-119.167,-1.71427,
2.03852,-3.19861,-7,-119.167,-2.65591,
2.08442,-3.27639,2,-119.583,-2.01212,
2.10092,-3.31667,5,-120,-1.79394,
2.1309,-3.35417,-19,-120,-3.53939,
2.16502,-3.43681,-5,-119.167,-2.52121,
2.19329,-3.47569,2,-118.75,-2.01212,
2.20636,-3.51528,4,-119.167,-1.86667,
2.22112,-3.55347,7,-119.167,-1.64848,
2.24085,-3.59167,-20,-118.75,-3.61212,
2.25865,-3.63472,-10,-118.333,-2.88485,
2.29199,-3.67569,-1,-118.75,-2.2303,
2.32193,-3.75417,5,-119.583,-1.78671,
2.33967,-3.79167,-21,-119.583,-3.66999,
2.35967,-3.83403,-13,-119.583,-3.09052,
2.37934,-3.875,-4,-119.583,-2.43861,
2.3989,-3.91389,-2,-119.167,-2.29374,
2.42308,-3.95347,5,-119.583,-1.78671,
2.4438,-3.99097,-21,-119.583,-3.66999,
2.46763,-4.03056,-13,-119.167,-3.09052,
2.481,-4.07361,-8,-119.167,-2.72835,
2.49945,-4.1125,-3,-118.75,-2.36618,
2.52066,-4.15139,-1,-118.75,-2.07644,
2.55005,-4.19167,6,-119.167,-1.72121,
2.57836,-4.27083,-13,-118.75,-3.10303,
2.59989,-4.3125,-5,-118.75,-2.52121,
2.62,-4.35208,0,-118.75,-2.15758,
2.63895,-4.39097,2,-119.583,-2.01212,
2.65958,-4.42917,7,-120,-1.64848,
2.68874,-4.46736,-14,-119.583,-3.16295,
2.71336,-4.51042,-6,-119.167,-2.58348,
2.7301,-4.55069,-3,-118.75,-2.36618,
2.74059,-4.58958,0,-118.75,-2.14888,
2.76109,-4.62986,6,-119.167,-1.71427,
2.78071,-4.66667,-21,-119.583,-3.81486,
2.79948,-4.70903,-13,-119.167,-3.10303,
2.85278,-4.78889,3,-119.167,-1.93939,
2.86502,-4.82917,5,-119.167,-1.79394,
2.87995,-4.86667,7,-119.583,-1.79394,
2.90001,-4.90486,-20,-119.167,-3.75758,
2.9203,-4.94653,-11,-118.75,-2.94565,
2.94865,-4.98611,-3,-117.917,-2.36618,
2.96971,-5.02569,0,-117.5,-2.14888,
2.99049,-5.06528,5,-117.917,-1.78671,
3.00113,-5.10347,-23,-118.333,-3.81486,
3.01958,-5.14583,-14,-118.75,-3.01808,
3.03909,-5.18681,-6,-119.167,-2.58348,
3.05998,-5.22569,-4,-119.583,-2.51105,
3.09205,-5.26528,4,-120,-1.64184,
3.12073,-5.34306,-18,-120,-3.45269,
3.14053,-5.38542,-10,-119.583,-2.87322,
3.17539,-5.425,-3,-119.167,-2.36618,
3.19996,-5.50347,3,-119.167,-1.93157,
3.22994,-5.54167,-21,-118.75,-3.66999,
3.25715,-5.58333,-9,-118.333,-2.80078,
3.27833,-5.66389,-3,-119.167,-2.36618,
3.3009,-5.70417,3,-119.583,-1.93157,
3.3191,-5.74236,8,-120,-1.42454,
3.35829,-5.825,-7,-120,-2.51105,
3.39315,-5.86319,-2,-119.583,-2.29374,
3.40534,-5.90208,0,-119.167,-2.14888,
3.419,-5.94028,2,-118.75,-2.14888,
3.43889,-5.97847,-24,-118.333,-3.88729,
3.45903,-6.02014,-16,-117.917,-3.30782,
3.48967,-6.06181,-4,-117.5,-2.43861,
3.52659,-6.14028,4,-118.75,-1.85914,
3.54089,-6.17917,6,-119.583,-1.71427,
3.55953,-6.21736,-20,-120,-3.59756,
3.57939,-6.2625,-7,-120,-2.65591,
3.59936,-6.30417,1,-120,-2.07644,
3.63389,-6.34236,7,-120.833,-1.64184,
3.6607,-6.41736,-21,-120.833,-3.66999,
3.68069,-6.45903,-14,-119.583,-3.16295,
3.70058,-6.5,-6,-118.75,-2.58348,
3.74241,-6.57917,5,-117.917,-1.78671,
3.76851,-6.61806,-21,-118.75,-3.66999,
3.79347,-6.65625,-14,-119.167,-3.16295,
3.80603,-6.69931,-8,-119.583,-2.72835,
3.81896,-6.73958,-4,-119.167,-2.07644,
3.8385,-6.77917,2,-119.583,-2.00401,
3.85842,-6.81806,6,-120,-1.85914,
3.88086,-6.85556,-21,-120,-3.81486,
3.92582,-6.93819,-5,-119.167,-2.51105,
3.93843,-6.97778,-3,-118.75,-2.51105,
3.95867,-7.01736,3,-118.75,-1.78671,
3.97862,-7.05486,7,-118.75,-1.78671,
3.99878,-7.09306,-20,-118.75,-3.59756,
4.04,-7.17778,-1,-119.167,-2.22131,
4.05999,-7.21528,0,-119.167,-2.14888,
4.07902,-7.25486,3,-119.583,-2.07644,
4.09943,-7.29306,-21,-119.583,-3.66999,
4.12194,-7.33681,-11,-119.167,-2.93372,
4.14497,-7.37847,-2,-119.583,-2.28446,
4.16714,-7.41597,0,-119.583,-2.28446,
4.18978,-7.45417,4,-120,-1.99589,
4.19889,-7.49306,6,-119.583,-1.70733,
4.21858,-7.53264,-18,-119.583,-3.43871,
4.23865,-7.575,-8,-118.75,-2.87322,
4.26082,-7.61458,-2,-118.333,-2.29374,
4.28315,-7.65417,2,-118.333,-2.00401,
4.31119,-7.69375,8,-119.167,-1.5694,
4.33015,-7.73125,-18,-119.583,-3.45269,
4.34031,-7.77361,-12,-119.167,-3.01808,
4.35985,-7.81319,-6,-119.167,-2.7173,
4.379,-7.85278,-3,-118.75,-2.3566,
4.39944,-7.89167,2,-118.75,-1.85161,
4.42372,-7.92986,-22,-118.75,-3.72727,
4.45136,-7.96736,-17,-118.333,-3.36657,
4.48157,-8.05069,-5,-117.917,-2.50088,
4.50081,-8.09028,-2,-117.917,-2.28446,
4.52007,-8.13056,4,-118.75,-1.99589,
4.54698,-8.16875,-18,-119.583,-3.43871,
4.56992,-8.25208,-4,-120,-2.42874,
4.60183,-8.29028,0,-120,-2.14888,
4.62004,-8.32986,2,-120,-2.00401,
4.64011,-8.36736,6,-120,-1.71427,
4.65955,-8.40625,-19,-119.167,-3.52512,
4.68795,-8.44931,-6,-118.75,-2.58348,
4.7267,-8.52847,1,-118.333,-2.06437,
4.73884,-8.56736,5,-118.75,-1.76256,
4.76225,-8.60556,-20,-119.167,-3.65792,
4.7784,-8.64583,-11,-118.75,-2.81285,
4.79872,-8.68611,-1,-118.333,-2.02815,
4.828,-8.72292,5,-117.917,-1.66061,
4.86468,-8.79444,-4,-115.833,-2.07273,
4.88048,-8.82708,0,-113.75,-1.72121,
